chembl_id,smiles,IC50_nM_geomean,n_replicates,pIC50,activity_class,MW,ExactMW,cLogP,HBD,HBA,TPSA,RotBonds,Fsp3,HAC,Rings,ArRings,Stereo,Ro5_pass,LE,LipE,LELP,BEI,SEI,GE,LE_good,LipE_good,LELP_good,BEI_good,MPO_score,MPO_tier
CHEMBL1800464,Nc1nc(NC2CCCC2)cc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)n1,15.0,1,7.824,Active,371.441,371.1957,1.328,5,8,127.76,4,0.4737,27,4,2,2,True,0.2898,6.496,4.5825,21.0639,6.124,16.5168,False,True,True,True,0.7938,Good (0.6–0.8)
CHEMBL485619,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3CC(C)C)n2)cc1,15.0,1,7.824,Active,444.561,444.1944,2.973,2,7,111.03,10,0.381,31,3,3,0,True,0.2524,4.851,11.7789,17.5994,7.0467,20.5354,False,False,False,True,0.682,Good (0.6–0.8)
CHEMBL310529,O=C1Nc2ccc(F)c3c(S(=O)(=O)CCO)cc(-c4ccc[nH]4)c1c23,15.0,1,7.824,Active,360.366,360.058,2.306,3,4,99.26,4,0.1176,25,4,3,0,True,0.313,5.518,7.3674,21.7113,7.8823,66.5306,True,True,True,True,0.7425,Good (0.6–0.8)
CHEMBL50894,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,15.0,1,7.824,Active,293.282,293.08,3.238,2,3,88.03,1,0.0625,22,4,3,0,True,0.3556,4.586,9.1057,26.6774,8.8879,125.184,True,False,True,True,0.7327,Good (0.6–0.8)
CHEMBL1081295,Nc1cc2cc(-c3cnc(NC[C@@H](N)Cc4ccc(C(F)(F)F)cc4)s3)ccc2cn1,15.400000000000002,1,7.812,Active,443.498,443.1392,4.941,3,6,89.85,6,0.1818,31,4,4,1,True,0.252,2.871,19.6071,17.6145,8.6945,42.9703,False,False,False,True,0.6048,Good (0.6–0.8)
CHEMBL5813772,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C)C5)ncc3F)cc2n1C(C)C,15.499999999999998,1,7.81,Active,449.509,449.214,4.787,1,6,71.76,4,0.3333,33,5,4,0,True,0.2367,3.023,20.2239,17.3745,10.8835,23.4323,False,False,False,True,0.6094,Good (0.6–0.8)
CHEMBL4648005,C=CC(=O)Nc1ccc(NC2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,15.699999999999998,1,7.804,Active,511.717,511.2076,6.681,3,8,92.08,9,0.4231,35,4,3,2,False,0.223,1.123,29.9596,15.2506,8.4752,18.4448,False,False,False,True,0.5355,Moderate (0.4–0.6)
CHEMBL359999,COc1cc(Nc2nccc(-c3cnn4ncccc34)n2)cc(OC)c1,15.849999999999998,1,7.8,Active,348.366,348.1335,2.947,1,7,86.46,5,0.1111,26,4,4,0,True,0.3,4.853,9.8233,22.3902,9.0215,70.207,True,False,True,True,0.7253,Good (0.6–0.8)
CHEMBL3648126,CC(C)Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,15.999999999999998,1,7.796,Active,384.303,383.0415,3.838,3,6,90.76,5,0.2857,22,2,2,1,True,0.3544,3.958,10.8296,20.2861,8.5897,27.2874,True,False,False,True,0.705,Good (0.6–0.8)
CHEMBL478241,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CN(C)C)CC4)cc3)n2)n1C(C)C,15.999999999999998,1,7.796,Active,462.602,462.2856,3.183,1,7,82.42,7,0.44,34,4,3,0,True,0.2293,4.613,13.8814,16.8525,9.4589,17.7182,False,False,False,True,0.6541,Good (0.6–0.8)
CHEMBL523735,NC(=O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,15.999999999999998,1,7.796,Active,331.339,331.1182,2.029,2,6,111.09,4,0.0,25,4,4,0,True,0.3118,5.767,6.5074,23.5288,7.0177,,True,True,True,True,0.7457,Good (0.6–0.8)
CHEMBL307808,COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccc(Sc5ccccc5)cn34)n2)cc1,15.999999999999998,1,7.796,Active,532.651,532.1351,4.611,2,8,110.51,10,0.1154,37,5,5,0,False,0.2107,3.185,21.8842,14.6362,7.0546,67.5563,False,False,False,True,0.5529,Moderate (0.4–0.6)
CHEMBL361833,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)n3ncc(Br)c3n2)CC1,15.999999999999998,1,7.796,Active,541.475,540.0943,4.75,3,7,114.41,6,0.25,34,5,4,0,False,0.2293,3.046,20.7152,14.3977,6.8141,31.184,False,False,False,True,0.5779,Moderate (0.4–0.6)
CHEMBL3298414,O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)N1CCc2cnc(NC3CCOCC3)nc2C1,15.999999999999998,1,7.796,Active,449.914,449.163,2.661,3,6,99.61,5,0.4762,31,4,2,1,True,0.2515,5.135,10.5805,17.3278,7.8265,16.3713,False,True,False,True,0.6954,Good (0.6–0.8)
CHEMBL272389,CS(=O)(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,15.999999999999998,1,7.796,Active,394.434,394.0406,0.506,3,7,147.79,4,0.0667,26,3,2,0,True,0.2998,7.29,1.6878,19.765,5.2751,116.8816,False,True,True,True,0.7587,Good (0.6–0.8)
CHEMBL5280635,CCc1c(C(=O)NCCc2ccc(N3CCOCC3)cc2)[nH]c2ccc(C)cc12,15.999999999999998,1,7.796,Active,391.515,391.226,3.848,2,3,57.36,6,0.375,29,4,3,0,True,0.2688,3.948,14.3155,19.9124,13.5914,20.7893,False,False,False,True,0.6808,Good (0.6–0.8)
CHEMBL255932,Nc1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,15.999999999999998,1,7.796,Active,385.449,385.1209,1.866,3,5,121.18,4,0.2222,27,4,3,0,True,0.2887,5.93,6.4635,20.2258,6.4334,35.0855,False,True,True,True,0.7452,Good (0.6–0.8)
CHEMBL2158857,NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(N4CCCCC4)c3)n2)c1,15.999999999999998,1,7.796,Active,410.503,410.1525,2.92,2,7,114.1,5,0.25,29,4,3,0,True,0.2688,4.876,10.8631,18.9913,6.8326,31.184,False,False,False,True,0.6929,Good (0.6–0.8)
CHEMBL3648127,CCC(CO)Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,15.999999999999998,1,7.796,Active,431.381,430.0133,3.881,3,7,98.96,7,0.3333,24,2,2,2,True,0.3248,3.915,11.9489,18.0722,7.8779,23.3903,True,False,False,True,0.6928,Good (0.6–0.8)
CHEMBL5869281,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CN(C)CCO4)C5)ncc3F)cc2n1C(C)(C)C,16.300000000000004,1,7.788,Active,562.669,562.298,4.662,1,8,84.23,5,0.4667,41,6,4,1,False,0.19,3.126,24.5368,13.8412,9.2461,16.6874,False,False,False,False,0.5686,Moderate (0.4–0.6)
CHEMBL4463172,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C(=N)N)C5)ncc3F)cc2n1C(C)C,16.300000000000004,1,7.788,Active,534.619,534.2779,3.983,3,7,124.87,7,0.3704,39,5,4,0,False,0.1997,3.805,19.9449,14.5674,6.2369,21.0259,False,False,False,True,0.5864,Moderate (0.4–0.6)
CHEMBL4542247,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1(C)CC1,16.300000000000004,1,7.788,Active,518.616,518.2718,4.647,1,7,75.0,7,0.4286,38,6,4,0,False,0.2049,3.141,22.6794,15.0169,10.384,18.1708,False,False,False,True,0.5776,Moderate (0.4–0.6)
CHEMBL4550287,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C1CC1,16.300000000000004,1,7.788,Active,532.643,532.2874,5.109,1,7,75.0,8,0.4483,39,6,4,1,False,0.1997,2.679,25.5834,14.6214,10.384,17.3723,False,False,False,True,0.562,Moderate (0.4–0.6)
CHEMBL5964401,CCC(CC)n1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc21,16.5,1,7.783,Active,463.536,463.2296,5.225,2,6,80.55,6,0.36,34,5,4,0,False,0.2289,2.558,22.8266,16.7905,9.6623,21.6194,False,False,False,True,0.5859,Moderate (0.4–0.6)
CHEMBL180814,CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(O[C@H]3CC[C@H](N)CC3)nc12,17.0,1,7.77,Active,472.615,472.2257,3.495,2,7,114.85,7,0.4783,33,4,3,0,True,0.2355,4.275,14.8408,16.4404,6.7653,16.245,False,False,False,True,0.6485,Good (0.6–0.8)
CHEMBL563641,CN1CCN(c2ccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)C(C)(C)C4)cc2)CC1,17.0,1,7.77,Active,446.559,446.2543,2.305,2,7,105.2,4,0.4167,33,5,3,0,True,0.2355,5.465,9.7877,17.3997,7.3859,18.6465,False,True,True,True,0.685,Good (0.6–0.8)
CHEMBL409868,CN(C)C(=O)c1ccc2c(c1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,17.0,1,7.77,Active,387.421,387.1001,0.804,3,6,133.96,4,0.1176,27,3,2,0,True,0.2878,6.966,2.7936,20.0557,5.8002,66.0714,False,True,True,True,0.7613,Good (0.6–0.8)
CHEMBL509012,CC(C)C1CC(C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)CCN1,17.0,1,7.77,Active,422.62,422.181,4.684,2,7,80.05,6,0.65,28,3,2,2,True,0.2775,3.086,16.8793,18.3853,9.7064,11.9538,False,False,False,True,0.6833,Good (0.6–0.8)
CHEMBL515311,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)[C@H](C)O)CC4)cc3)n2)n1C(C)C,17.0,1,7.77,Active,449.559,449.2539,3.002,2,7,99.41,6,0.4167,33,4,3,1,True,0.2355,4.768,12.7473,17.2836,7.8161,18.6465,False,False,False,True,0.6641,Good (0.6–0.8)
CHEMBL1080911,Cc1n[nH]c2ccc(-c3nnc(NC[C@@H](N)Cc4ccc(C(F)(F)F)cc4)s3)cc12,17.0,1,7.77,Active,432.475,432.1344,4.391,3,6,92.51,6,0.25,30,4,4,1,True,0.259,3.379,16.9537,17.9664,8.3991,31.08,False,False,False,True,0.633,Good (0.6–0.8)
CHEMBL5198461,NCCCCNc1ccc(Nc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)cc1,17.0,1,7.77,Active,477.661,477.3328,4.518,5,8,131.73,10,0.5769,35,5,3,0,True,0.222,3.252,20.3514,16.2668,5.8984,13.4685,False,False,False,True,0.6162,Good (0.6–0.8)
CHEMBL192042,C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCN(C)C2=O)cc1,16.989997057092154,2,7.77,Active,353.426,353.1852,2.901,2,3,81.33,5,0.4211,26,4,2,1,True,0.2988,4.869,9.7088,21.9848,9.5537,18.4517,False,False,True,True,0.7522,Good (0.6–0.8)
CHEMBL487066,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CC4)cc3)n2)n1C(C)C,17.0,1,7.77,Active,376.464,376.2012,3.865,2,5,84.73,6,0.3333,28,4,3,0,True,0.2775,3.905,13.9279,20.6394,9.1703,23.3123,False,False,False,True,0.6905,Good (0.6–0.8)
CHEMBL477786,Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)n2)n1C(C)C,17.0,1,7.77,Active,435.532,435.2383,2.614,2,7,99.41,6,0.3913,32,4,3,0,True,0.2428,5.156,10.7661,17.8403,7.8161,19.8569,False,True,False,True,0.6834,Good (0.6–0.8)
CHEMBL1080893,Cc1n[nH]c2ccc(-c3nnc(NC[C@@H](N)Cc4cccc(Cl)c4)s3)cc12,17.0,1,7.77,Active,398.923,398.108,4.025,3,6,92.51,6,0.2105,27,4,4,1,True,0.2878,3.745,13.9854,19.4774,8.3991,36.9121,False,False,False,True,0.6747,Good (0.6–0.8)
CHEMBL4462493,CCC(CC)n1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc21,17.4,1,7.759,Active,534.659,534.3031,5.499,1,7,75.0,9,0.4483,39,5,4,0,False,0.1989,2.26,27.6471,14.5121,10.3453,17.3076,False,False,False,True,0.5476,Moderate (0.4–0.6)
CHEMBL103382,NS(=O)(=O)c1ccc(Nc2cc(-c3ccc(F)cc3)[nH]n2)cc1,17.4,1,7.759,Active,332.36,332.0743,2.607,3,4,100.87,4,0.0,23,3,3,0,True,0.3373,5.152,7.729,23.3452,7.6921,,True,True,True,True,0.7255,Good (0.6–0.8)
CHEMBL5748748,CC1(C)CCc2nc3c(F)cc(-c4nc(Nc5ccc6c(n5)CCN(C(=O)CO)C6)ncc4F)cc3n21,17.600000000000005,1,7.754,Active,505.529,505.2038,3.468,2,7,109.06,4,0.3462,37,6,4,0,False,0.2096,4.286,16.5458,15.3384,7.1098,22.3975,False,False,False,True,0.6039,Good (0.6–0.8)
CHEMBL79364,O=C1Nc2ccc(F)c3c(OCCCO)cc(-c4ccc[nH]4)c1c23,17.999999999999996,1,7.745,Active,326.327,326.1067,3.301,3,3,74.35,5,0.1667,24,4,3,0,True,0.3227,4.444,10.2293,23.7339,10.4169,46.4607,True,False,False,True,0.7231,Good (0.6–0.8)
CHEMBL83775,COc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,17.999999999999996,1,7.745,Active,282.274,282.0805,3.548,2,2,54.12,2,0.0625,21,4,3,0,True,0.3688,4.197,9.6204,27.4379,14.3108,123.92,True,False,True,True,0.7105,Good (0.6–0.8)
CHEMBL442186,O=C1Nc2ccc(F)c3c(SC[C@@H]4CCCN4)cc(-c4ccc[nH]4)c1c23,17.999999999999996,1,7.745,Active,367.449,367.1155,4.384,3,3,56.92,4,0.25,26,5,3,1,True,0.2979,3.361,14.7163,21.0778,13.6068,30.98,False,False,False,True,0.6799,Good (0.6–0.8)
CHEMBL5956134,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(C)(C)N)C5)ncc3F)cc2n1C(C)(C)C,17.999999999999996,1,7.745,Active,520.632,520.2874,5.069,2,7,97.78,5,0.4286,38,5,4,0,False,0.2038,2.676,24.8724,14.8762,7.9208,18.0705,False,False,False,True,0.5607,Moderate (0.4–0.6)
CHEMBL451462,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2F)n1C(C)C,17.999999999999996,1,7.745,Active,437.523,437.2339,3.5,1,6,79.18,5,0.3913,32,4,3,0,True,0.242,4.245,14.4628,17.7019,9.7815,19.793,False,False,False,True,0.6545,Good (0.6–0.8)
CHEMBL3648103,CCC(Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)O,17.999999999999996,1,7.745,Active,445.408,444.0289,4.27,3,7,98.96,7,0.375,25,2,2,3,True,0.3098,3.475,13.7831,17.3886,7.8264,20.6533,True,False,False,True,0.6765,Good (0.6–0.8)
CHEMBL5758951,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCC(B(O)O)CC4)C5)ncc3F)cc2n1C(C)(C)C,18.499999999999996,1,7.733,Active,604.515,604.3257,4.27,3,9,115.46,7,0.4839,44,6,4,0,False,0.1758,3.463,24.289,12.7921,6.6976,15.9806,False,False,False,False,0.5646,Moderate (0.4–0.6)
CHEMBL5873158,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C(C)(C)C,18.499999999999996,1,7.733,Active,449.509,449.214,4.619,2,6,80.55,3,0.3333,33,5,4,0,True,0.2343,3.114,19.714,17.2032,9.6002,23.2013,False,False,False,True,0.6052,Good (0.6–0.8)
CHEMBL5950534,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)C[C@@H](C)NC5)ncc3F)cc2n1C(C)(C)C,18.542923178398812,2,7.732,Active,463.536,463.2296,5.008,2,6,80.55,3,0.36,34,5,4,1,False,0.2274,2.724,22.0229,16.6805,9.599,21.4778,False,False,False,True,0.5862,Moderate (0.4–0.6)
CHEMBL5189978,NCCCNCCCCNC(=O)c1ccc(Nc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)cc1,18.999999999999996,1,7.721,Active,562.767,562.3856,3.815,6,9,160.83,14,0.6,41,5,3,0,False,0.1883,3.906,20.2602,13.7197,4.8007,12.8683,False,False,False,False,0.5777,Moderate (0.4–0.6)
CHEMBL272684,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(-c4cc[nH]n4)c32)cc1,18.999999999999996,1,7.721,Active,382.405,382.0848,1.492,4,6,142.33,4,0.0,27,4,3,0,True,0.286,6.229,5.2168,20.1906,5.4247,,False,True,True,True,0.7232,Good (0.6–0.8)
CHEMBL457177,O=C(N[C@H]1CC[C@H](O)CC1)c1n[nH]cc1NC(=O)c1c(F)cccc1F,18.999999999999996,1,7.721,Active,364.352,364.1347,1.973,4,4,107.11,4,0.3529,26,3,2,0,True,0.297,5.748,6.6431,21.191,7.2085,21.8787,False,True,True,True,0.7623,Good (0.6–0.8)
CHEMBL457979,Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)Cc4ccccc4)cc3)n2)n1C(C)C,18.999999999999996,1,7.721,Active,447.564,447.1729,4.947,1,6,89.77,7,0.2083,32,4,4,0,True,0.2413,2.774,20.5015,17.2512,8.6009,37.0667,False,False,False,True,0.5887,Moderate (0.4–0.6)
CHEMBL2158845,NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(N4CCOCC4)c3)n2)c1,18.999999999999996,1,7.721,Active,412.475,412.1318,1.766,2,8,123.33,5,0.2105,29,4,3,0,True,0.2662,5.955,6.6341,18.7187,6.2604,36.6793,False,True,True,True,0.7123,Good (0.6–0.8)
CHEMBL1080913,Cc1n[nH]c2ccc(-c3nnc(NC[C@@H](N)Cc4ccc(F)c(F)c4)s3)cc12,18.999999999999996,1,7.721,Active,400.458,400.1282,3.65,3,6,92.51,6,0.2105,28,4,4,1,True,0.2758,4.071,13.2342,19.2804,8.3461,36.6793,False,False,False,True,0.6704,Good (0.6–0.8)
CHEMBL3648092,CCOC(=O)N=S(=O)(CC)c1ccc(Nc2ncc(Br)c(O[C@H](C)[C@H](C)O)n2)cc1,18.999999999999996,1,7.721,Active,501.403,500.0729,4.134,2,8,123.0,8,0.4211,30,2,2,3,False,0.2574,3.587,16.0606,15.3988,6.2772,18.3353,False,False,False,True,0.6292,Good (0.6–0.8)
CHEMBL562104,CNC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccccc3)nc1-2,18.999999999999996,1,7.721,Active,334.383,334.1542,2.079,2,5,84.73,3,0.2222,25,4,3,0,True,0.3088,5.642,6.7325,23.0903,9.1125,34.748,True,True,True,True,0.7587,Good (0.6–0.8)
CHEMBL4438059,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1CCCCC1,19.200000000000003,1,7.717,Active,546.67,546.3031,5.643,1,7,75.0,7,0.4667,40,6,4,0,False,0.1929,2.074,29.2535,14.1164,10.2893,16.5352,False,False,False,True,0.5365,Moderate (0.4–0.6)
CHEMBL5908734,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCO)C5)ncc3F)cc2n1C(C)C,19.900000000000002,1,7.701,Active,479.535,479.2245,4.15,2,7,91.99,6,0.36,35,5,4,0,True,0.22,3.551,18.8636,16.0593,8.3716,21.3917,False,False,False,True,0.5964,Moderate (0.4–0.6)
CHEMBL5176691,NCCCCNC(=O)c1ccc(Nc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)cc1,19.999999999999996,1,7.699,Active,505.671,505.3278,3.836,5,8,148.8,10,0.5556,37,5,3,0,False,0.2081,3.863,18.4334,15.2253,5.1741,13.8571,False,False,False,True,0.5992,Moderate (0.4–0.6)
CHEMBL3421973,CN1CCN(c2ccc(Nc3ncc(Cl)c(-c4c[nH]c5cnccc45)n3)cc2)CC1,19.999999999999996,1,7.699,Active,419.92,419.1625,4.169,2,6,72.97,4,0.2273,30,5,4,0,True,0.2566,3.53,16.2471,18.3344,10.5509,33.8715,False,False,False,True,0.6328,Good (0.6–0.8)
CHEMBL254367,O=C(Cc1cccc2ccccc12)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,19.999999999999996,1,7.699,Active,420.494,420.1256,3.437,2,4,95.16,4,0.1818,30,5,4,0,True,0.2566,4.262,13.3944,18.3094,8.0906,42.3487,False,False,False,True,0.649,Good (0.6–0.8)
CHEMBL5933703,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6(C)CC6)c5c4)n3)ccc2C1,19.999999999999996,1,7.699,Active,504.589,504.2561,4.305,2,7,83.79,7,0.4074,37,6,4,0,False,0.2081,3.394,20.6872,15.258,9.1884,18.8979,False,False,False,True,0.5798,Moderate (0.4–0.6)
CHEMBL452602,C[C@@H]1CNC[C@H](C(=O)Nc2ncc(SCc3ncc(C(C)(C)C)o3)s2)C1,19.999999999999996,1,7.699,Active,394.566,394.1497,3.905,2,7,80.05,5,0.6111,26,3,2,2,True,0.2961,3.794,13.1881,19.5126,9.6177,12.5986,False,False,False,True,0.7201,Good (0.6–0.8)
CHEMBL191834,C[C@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCOC2=O)cc1,19.999999999999996,2,7.699,Active,340.383,340.1535,2.986,2,4,87.32,5,0.3889,25,4,2,1,True,0.308,4.713,9.6948,22.6186,8.817,19.7969,True,False,True,True,0.7454,Good (0.6–0.8)
CHEMBL255263,O=C(Cc1ccc(F)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,19.999999999999996,1,7.699,Active,388.424,388.1005,2.423,2,4,95.16,4,0.2222,27,4,3,0,True,0.2851,5.276,8.4988,19.8211,8.0906,34.649,False,True,True,True,0.7164,Good (0.6–0.8)
CHEMBL3648071,C[C@@H](O)[C@@H](C)Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,19.999999999999996,1,7.699,Active,414.329,413.0521,3.199,4,7,110.99,6,0.3333,24,2,2,3,True,0.3208,4.5,9.9719,18.5819,6.9367,23.0993,True,False,True,True,0.7091,Good (0.6–0.8)
CHEMBL297570,CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCCNC3)s2)o1,19.999999999999996,1,7.699,Active,380.539,380.1341,3.659,2,7,80.05,5,0.5882,25,3,2,1,True,0.308,4.04,11.8799,20.2318,9.6177,13.0891,True,False,False,True,0.7328,Good (0.6–0.8)
CHEMBL603097,COc1ccc2nc3[nH]nc(C)c3c(OC)c2c1,19.999999999999996,1,7.699,Active,243.266,243.1008,2.437,1,4,60.03,2,0.2308,18,3,3,0,True,0.4277,5.262,5.6979,31.6485,12.8253,33.3579,True,True,True,True,0.7777,Good (0.6–0.8)
CHEMBL496567,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@H](N)CC3)s2)o1,19.999999999999996,1,7.699,Active,366.556,366.1548,4.403,2,7,76.97,5,0.6471,24,3,2,0,True,0.3208,3.296,13.7251,21.0036,10.0026,11.8977,True,False,False,True,0.7221,Good (0.6–0.8)
CHEMBL5791509,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CC4CC(O)C4)C5)ncc3F)cc2n1C1CC1,20.4,1,7.69,Active,545.594,545.2351,4.599,2,7,109.06,6,0.4138,40,7,4,0,False,0.1922,3.091,23.9282,14.0947,7.0512,18.5839,False,False,False,True,0.558,Moderate (0.4–0.6)
CHEMBL5939038,CN(C)[C@H]1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)C1,20.4,1,7.69,Active,532.599,532.2511,4.368,1,7,92.07,5,0.3929,39,6,4,1,False,0.1972,3.322,22.1501,14.4386,8.3523,19.5724,False,False,False,True,0.5667,Moderate (0.4–0.6)
CHEMBL5899535,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)C4CC(O)C4)C5)ncc3F)cc2n1C(C)C,20.4,1,7.69,Active,533.583,533.2351,4.455,2,7,109.06,5,0.3929,39,6,4,0,False,0.1972,3.235,22.5913,14.412,7.0512,19.5724,False,False,False,True,0.5642,Moderate (0.4–0.6)
CHEMBL5938059,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN)C5)ncc3F)cc2n1C(C)(C)C,20.800000000000004,1,7.682,Active,492.578,492.2561,4.29,2,7,97.78,5,0.3846,36,5,4,0,True,0.2134,3.392,20.1031,15.5955,7.8564,19.974,False,False,False,True,0.5833,Moderate (0.4–0.6)
CHEMBL5172816,NCCCNCCCCNc1ccc(Nc2nc(N[C@H]3CC[C@H](N)CC3)nc3c2ncn3C2CCCC2)cc1,21.0,1,7.678,Active,534.757,534.3907,4.497,6,9,143.76,14,0.6207,39,5,3,0,False,0.1969,3.181,22.839,14.3579,5.3408,12.3699,False,False,False,True,0.5807,Moderate (0.4–0.6)
CHEMBL5981008,CC(=N)NCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,21.0,1,7.678,Active,519.604,519.267,4.744,3,7,107.64,7,0.3704,38,5,4,0,False,0.2021,2.934,23.4735,14.7766,7.133,20.7289,False,False,False,True,0.5567,Moderate (0.4–0.6)
CHEMBL1800449,Nc1nccc(-c2cc(N3C[C@H](O)[C@@H](O)C3)ccc2O)n1,21.0,1,7.678,Active,288.307,288.1222,-0.027,4,7,115.73,2,0.2857,21,3,2,2,True,0.3656,7.705,-0.0739,26.6313,6.6344,26.8743,True,True,False,True,0.8165,Excellent (>0.8)
CHEMBL3644019,C[C@@H](Oc1nc(Nc2ccc(S(=O)(=O)C3CC3)cc2)ncc1C(F)(F)F)C(C)(C)O,21.0,1,7.678,Active,445.463,445.1283,3.713,2,7,101.41,7,0.4737,30,3,2,1,True,0.2559,3.965,14.5096,17.236,7.5712,16.2086,False,False,False,True,0.6595,Good (0.6–0.8)
CHEMBL3644022,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)C3CCCC3)cc2)ncc1C(F)(F)F,21.0,1,7.678,Active,459.49,459.144,4.103,2,7,101.41,7,0.5,31,3,2,2,True,0.2477,3.575,16.5644,16.7098,7.5712,15.356,False,False,False,True,0.6394,Good (0.6–0.8)
CHEMBL5571022,CN(C)C(=O)c1cc2cnc(Nc3ccc(S(N)(=O)=O)cc3)nc2n1C1CCCC1,21.0,1,7.678,Active,428.518,428.1631,2.639,2,6,123.21,5,0.35,30,4,3,0,True,0.2559,5.039,10.3126,17.9176,6.2316,21.9371,False,True,False,True,0.6834,Good (0.6–0.8)
CHEMBL3642648,Fc1ccccc1-c1cc(NCc2cccnc2)n2ncc(Cl)c2n1,21.0,1,7.678,Active,353.788,353.0844,4.196,1,4,55.11,4,0.0556,25,4,4,0,True,0.3071,3.482,13.6633,21.7023,13.9321,138.0935,True,False,False,True,0.663,Good (0.6–0.8)
