chembl_id,IC50_nM_geomean,n_replicates,smiles
CHEMBL5440428,46.99999999999999,1,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl.O=C(O)C(F)(F)F
CHEMBL5440790,20999.999999999985,1,Cc1ccc2c(c1)c(CCNc1ccc([N+](=O)[O-])cc1C(=O)O)cn2C
CHEMBL5440832,344.5300000000001,1,COc1ccc(Cc2nnc(N3CCN(C(=O)Nc4ccc(OC)cc4)CC3)c3ccccc23)cc1
CHEMBL549675,55.000000000000014,1,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(CN4CCN(C)CC4)cc3)nc1-2
CHEMBL5499697,51.0,1,N[C@H]1CCN(c2c3c(nc4ccc(-c5ccnc(NC(=O)C6CC6)c5)cc24)CCCC3)C1
CHEMBL5505745,757.3999999999997,1,CCC(=O)Nc1ccc(CNc2nc(NC3CCNCC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5505818,697.6,1,CCC(=O)Nc1ccc(CNc2nc(O[C@H]3CCCNC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5505838,81.97999999999998,1,CC(=O)Nc1ccc(CNc2nc(N3CCC[C@@H]3CO)nc3c(C(C)C)cnn23)cc1
CHEMBL550712,14000.0,1,Nc1nc(O)c(Cc2nn3c(Cc4ccccc4)nnc3s2)s1
CHEMBL550855,23999.999999999985,1,Cc1nnc2sc(Cc3n[nH]c4[nH]c(=S)[nH]c(=S)c34)nn12
CHEMBL550856,22999.999999999993,1,Sc1nn2c(Cc3ccccc3)nnc2s1
CHEMBL550959,36.0,1,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(CN4CCOCC4)cc3)nc1-2
CHEMBL550964,83.00000000000003,1,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(CN(C)C)c3)nc1-2
CHEMBL5512494,4427.499999999997,1,CC(=O)Nc1cccc(CNc2nc(OC3CCN(C)CC3)nc3c(C(C)C)cnn23)c1
CHEMBL5512510,23678.000000000004,1,CC(=O)Nc1ccccc1CNc1nc(OC2CCN(C)CC2)nc2c(C(C)C)cnn12
CHEMBL5512517,402.6000000000002,1,CC[C@@H](CO)Nc1cc(NCc2ccc(NC(C)=O)cc2)n2ncc(C(C)C)c2n1
CHEMBL5512555,187.59999999999997,1,CC(=O)N1CCC(C(=O)Nc2ccc(CNc3nc(NC4CCOCC4)nc4c(C(C)C)cnn34)cc2)CC1
CHEMBL551258,819.9999999999997,1,Clc1ccc(OCc2nnc3sc(SSc4nn5c(COc6ccc(Cl)cc6)nnc5s4)nn23)cc1
CHEMBL551318,22999.999999999993,1,Cc1nnc2sc(SSc3nn4c(C)nnc4s3)nn12
CHEMBL551722,10999.999999999998,1,Cc1nnc2sc(NN)nn12
CHEMBL5517681,397.90000000000003,1,CC(=O)Nc1ccc(CNc2nc(N3CCC[C@H](O)C3)nc3c(C(C)C)cnn23)cc1
CHEMBL5517691,412.15,1,CC(=O)Nc1ccc(CNc2nc(O[C@@H]3CCCNC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5517798,1333.0000000000007,1,CC(C)c1cnn2c(NCc3ccc(N)cc3)nc(OC3CCN(C)CC3)nc12
CHEMBL5518081,436.80000000000007,1,CC(=O)Nc1ccc(CNc2nc(NC3COC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5527848,805.8000000000002,1,CC(C)c1cnn2c(NCc3ccc(NC(=O)C4(F)CC4)cc3)nc(NC3CCOCC3)nc12
CHEMBL5527858,398.4,1,CC(=O)Nc1ccc(CNc2nc(N3CCC[C@@H](O)C3)nc3c(C(C)C)cnn23)cc1
CHEMBL553,1140.0000000000005,1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1
CHEMBL5531956,351.39999999999986,1,CC[C@@H](CO)Nc1nc(NCc2ccc(NC(C)=O)cc2)n2ncc(C(C)C)c2n1
CHEMBL5532052,71.53000000000002,1,CC[C@H](CO)Nc1nc(NCc2ccc(NC(=O)C3CCOCC3)cc2)n2ncc(C(C)C)c2n1
CHEMBL5532122,316.89999999999986,1,CC[C@H](CO)Nc1nc(NCc2ccc(NC(C)=O)cc2)n2ncc(C(C)C)c2n1
CHEMBL5532236,41.17999999999999,1,CCC(=O)Nc1ccc(CNc2nc(O[C@@H]3CCCNC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5537062,115.20000000000002,1,CC[C@@H](CO)Nc1nc(NCc2ccc(NC(=O)C3CCN(C(C)=O)CC3)cc2)n2ncc(C(C)C)c2n1
CHEMBL5537078,156.4,1,CC(C)c1cnn2c(NCc3ccc(NC(=O)C4CCOCC4)cc3)nc(NC3CCOCC3)nc12
CHEMBL553906,570.0000000000002,1,Cc1nnc2sc(-c3ccc(N)cc3)nn12
CHEMBL554,10999.999999999998,1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
CHEMBL5542095,708.9,1,CC(=O)Nc1ccc(CNc2nc(NC(CO)CO)nc3c(C(C)C)cnn23)cc1
CHEMBL5542488,1237.5,1,CC(=O)Nc1ccc(CNc2nc(OC3CCN(C)CC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5542666,173.40000000000006,1,CCC(=O)Nc1ccc(CNc2nc(N[C@@H](CC)CO)nc3c(C(C)C)cnn23)cc1
CHEMBL5542710,712.7499999999998,1,CC(=O)Nc1ccc(CNc2nc(NC3CCOCC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5542804,124.69999999999999,1,CC[C@H](CO)Nc1nc(NCc2ccc(NC(=O)C3CCN(C(C)=O)CC3)cc2)n2ncc(C(C)C)c2n1
CHEMBL5542924,101.6,1,CCC(=O)Nc1ccc(CNc2nc(N[C@H](CC)CO)nc3c(C(C)C)cnn23)cc1
CHEMBL555229,399.9999999999999,1,Sc1nn2c(COc3ccc(Cl)cc3)nnc2s1
CHEMBL5555057,214.39999999999998,1,CC(=O)Nc1ccc(CNc2nc(NC3CCCNC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5555405,4518.000000000002,1,CC(C)c1cnn2c(NCc3cccc(N)c3)nc(OC3CCN(C)CC3)nc12
CHEMBL5555502,21943.00000000002,1,CC(=O)Nc1cccc(CNc2nc(OC3CCN(C)CC3)nc3c(C(C)C)cnn23)c1N(C)C
CHEMBL5555560,206.70000000000005,1,CCC(=O)Nc1ccc(CNc2nc(NC(CO)CO)nc3c(C(C)C)cnn23)cc1
CHEMBL5555640,793.1999999999999,1,CCC(=O)Nc1ccc(CNc2nc(NC3CCN(C)CC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5555666,358.3999999999999,1,CC[C@@H](CO)Nc1nc(NCc2ccc(NC(=O)C3CCOCC3)cc2)n2ncc(C(C)C)c2n1
CHEMBL5556362,5848.999999999997,1,CC(=O)Nc1ccc(CNc2nc(OC3CCN(C)CC3)nc3c(C(C)C)cnn23)c(N(C)C)c1
CHEMBL5556499,1337.4999999999998,1,CC(=O)Nc1ccc(CNc2nc(NC3CCNCC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5556607,87.13208364316785,2,CC(C)(O)Cn1cc(-c2nc(NC3CCN(S(=O)(=O)C4CC4)CC3)ncc2C#N)cn1
CHEMBL5556871,174.70000000000005,1,CCC(=O)Nc1ccc(CNc2nc(NC3CCCNC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5556898,9895.999999999998,1,CC(=O)Nc1ccc(CNc2nc(OC3CCN(C)CC3)nc3c(C(C)C)cnn23)c(-n2ccnc2)c1
CHEMBL5557118,1208.0000000000002,1,CC(C)(O)Cn1cc(-c2nc(NC3CCN(S(C)(=O)=O)CC3)ncc2C(F)(F)F)cn1
CHEMBL5557384,166.8,1,CC(C)N1CCN(C(=O)c2ccnc(Nc3cc(-c4ccc5nnn(C(C)C)c5c4)ccn3)c2)CC1
CHEMBL5557963,316.30000000000007,1,CCC(=O)Nc1ccc(CNc2nc(NC3CCOCC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5558295,433.60000000000014,1,CC(=O)Nc1ccc(CNc2nc(O[C@H]3CCCNC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5558477,175.6999999999999,1,CC[C@@H](CO)Nc1nc(NCc2ccc(NC(=O)C3(F)CC3)cc2)n2ncc(C(C)C)c2n1
CHEMBL5558604,1526.5000000000005,1,CC(C)c1cnn2c(NCc3ccc(NC(=O)CCCCCCO)cc3)nc(OC3CCN(C)CC3)nc12
CHEMBL5558916,3925.5000000000005,1,CC(=O)Nc1ccc(CNc2cc(NC3CCOCC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5559020,2328.5000000000005,1,CC(=O)Nc1ccc(CNc2nc(NC3CCN(C)CC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5559108,571.4999999999998,1,CC[C@H](CO)Nc1nc(NCc2ccc(NC(=O)C3(F)CC3)cc2)n2ncc(C(C)C)c2n1
CHEMBL5559473,1264.5000000000002,1,CCC(=O)Nc1ccc(CNc2nc(OC3CCN(C)CC3)nc3c(C(C)C)cnn23)cc1
CHEMBL5561839,134.20000000000002,1,CC(C)n1nnc2ccc(-c3ccnc(Nc4cc(C(=O)N5CCCC5)ccn4)c3)cc21
CHEMBL556214,249.9999999999999,1,Cc1nnc2sc(Cc3sc(N)nc3O)nn12
CHEMBL5562769,44.89988864128728,2,CNCc1ccc(-n2cc(-c3nc(NC4CCN(S(C)(=O)=O)CC4)ncc3C#N)cn2)c(Cl)c1
CHEMBL556836,15000.000000000004,1,c1ccc(Cc2nnc3sc(SSc4nn5c(Cc6ccccc6)nnc5s4)nn23)cc1
CHEMBL5568620,2.8,1,CC(C)c1c2cc(-c3ccnc(Nc4ccc5c(N6CCN(C)CC6)ncnc5c4)n3)ccc2nn1C
CHEMBL556881,13.999999999999996,1,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccc(N4CCOCC4)cc3)ncc1CC2
CHEMBL5569109,823.0,1,CS(=O)(=O)N1CCC(Nc2ncc(C(F)(F)F)c(-c3cnn(-c4ccccc4Cl)c3)n2)CC1
CHEMBL5569715,84.64041587799534,2,CC(C)(O)Cn1cc(-c2nc(NC3CCN(S(=O)(=O)C4CC4)CC3)ncc2C(F)(F)F)cn1
CHEMBL5570663,154.87091398968371,2,Cn1cc(S(=O)(=O)N2CCC(Nc3ncc(C(F)(F)F)c(-c4cnn(CC(F)(F)F)c4)n3)CC2)cn1
CHEMBL5570843,1205.0,1,COc1ccccc1-c1cccc(Nc2cccc(N3CCCNCC3)c2)n1
CHEMBL5571022,21.0,1,CN(C)C(=O)c1cc2cnc(Nc3ccc(S(N)(=O)=O)cc3)nc2n1C1CCCC1
CHEMBL5571625,1210.9999999999995,1,COc1ccccc1-c1ccnc(Nc2ccc3c(c2)CC(=O)C(C(C)=O)C3C)n1
CHEMBL557237,23999.999999999985,1,CCSc1nn2c(Cc3ccccc3)nnc2s1
CHEMBL557238,23999.999999999985,1,CCSc1nn2c(COc3ccc(Cl)cc3)nnc2s1
CHEMBL5572638,54.81000000000002,1,Cl.N[C@H]1CCN(c2c3c(nc4ccc(-c5ccnc(NC(=O)C6CC6)n5)cc24)CCCC3)C1
CHEMBL5572788,5111.000000000004,1,CS(=O)(=O)N1CCC(Nc2ncc(C(F)(F)F)c(-c3cnn(-c4ccccc4F)c3)n2)CC1
CHEMBL5573043,81.08637370113425,2,CNCc1ccc(-n2cc(-c3nc(NC4CCN(S(C)(=O)=O)CC4)ncc3C(F)(F)F)cn2)c(Cl)c1
CHEMBL5573253,707.9999999999999,1,CN1CCC(n2cc(-c3nc(NC4CCN(S(C)(=O)=O)CC4)ncc3C(F)(F)F)cn2)CC1
CHEMBL5573816,709.0,1,CS(=O)(=O)N1CCC(Nc2ncc(C(F)(F)F)c(-c3cnn(CC(F)(F)F)c3)n2)CC1
CHEMBL5574741,40.12480529547775,2,Cn1cnc(S(=O)(=O)N2CCC(Nc3ncc(C#N)c(-c4cnn(CC(F)(F)F)c4)n3)CC2)c1
CHEMBL5583697,53.282267219028896,2,Cn1cnc(S(=O)(=O)N2CCC(Nc3ncc(C(F)(F)F)c(-c4cnn(CC(F)(F)F)c4)n3)CC2)c1
CHEMBL5589612,904.3240193705103,4,CO[C@@]1(C)[C@H](O)C(=O)C(C)=C2OC(=O)c3c(C)cc(O)c(C)c3O[C@@H]21
CHEMBL5590050,5046.000000000004,1,CS(=O)(=O)N1CCC(Nc2ncc(C(F)(F)F)c(-c3cnn(C4CCCCC4)c3)n2)CC1
CHEMBL5590319,80.2,1,O=C(c1ccccc1[N+](=O)[O-])[C@H]1[C@H](c2cn(-c3ccccc3)nc2-c2ccccc2)[C@@H]2CC3CCCCC3N2[C@]12C(=O)Nc1ccc(Cl)cc12
CHEMBL5591731,48.35286961494632,2,N#Cc1cnc(NC2CCN(S(=O)(=O)c3ccccn3)CC2)nc1-c1cnn(CC(F)(F)F)c1
CHEMBL5591779,734.5499999999998,1,CC(=O)N[C@H]1CC[C@H](c2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)CC1
CHEMBL5592661,64.69930447848724,2,CS(=O)(=O)N1CCC(Nc2ncc(C(F)(F)F)c(-c3cnn(-c4ccc(C#N)cc4Cl)c3)n2)CC1
CHEMBL559301,180.0,1,Nc1nc(O)c(Cc2nn3c(COc4ccc(Cl)cc4)nnc3s2)s1
CHEMBL559513,1.0,1,CN1CCN(c2cccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)c2)CC1
CHEMBL5596321,9399.999999999995,1,COC1CCN(C(=O)c2ccc(Nc3cc4[nH]c(C(=O)N(C)C)cc4cn3)c(Cl)c2)CC1
CHEMBL559639,81.00000000000003,1,Cn1nc(C(=O)NC2CC2)c2c1-c1nc(Nc3ccccc3)ncc1CC2
CHEMBL5596897,75.60000000000001,1,O=C(c1ccc([N+](=O)[O-])cc1)[C@H]1[C@H](c2cn(-c3ccccc3)nc2-c2ccccc2)[C@@H]2CC3CCCCC3N2[C@]12C(=O)Nc1ccc(Cl)cc12
CHEMBL5597396,1587.0000000000005,1,O=C(CCCCCn1cc(Nc2ncc(Cl)c(-c3cnc4ccccn34)n2)cn1)NO
CHEMBL5597436,7799.999999999996,1,CN(C)C(=O)c1cc2cnc(Nc3ccc(S(=O)(=O)N(C)C)cc3Cl)cc2[nH]1
CHEMBL5597605,9631.000000000002,1,COc1cc(F)ccc1-c1cc(Nc2ccc(NC(=O)CCCCCCC(=O)NO)cc2)ncc1F
CHEMBL5597651,6488.000000000004,1,COc1cc(F)ccc1-c1cc(Nc2cnn(CCCCCCC(=O)NO)c2)ncc1F
CHEMBL5597702,8853.000000000002,1,COc1cc(F)ccc1-c1cc(Nc2cnn(CCCCCC(=O)NO)c2)ncc1F
CHEMBL5598054,6302.999999999997,1,N#CC1(CNc2cccc(-c3cc(Nc4cnn(Cc5ccc(C(=O)NO)cc5)c4)ncc3Cl)n2)CCOCC1
CHEMBL5598242,1900.0000000000005,1,CN(C)C(=O)c1ccc(Nc2cc3c(cn2)cc(C(=O)N(C)C)n3C(=O)OC(C)(C)C)c(Cl)c1
CHEMBL5598262,7899.999999999996,1,CN(C)C(=O)c1cc2cnc(Nc3ccc(-c4cnn(C)c4)cc3Cl)cc2[nH]1
CHEMBL5598317,1710.9999999999998,1,O=C(CCCCCCn1cc(Nc2ncc(Cl)c(-c3cnc4ccccn34)n2)cn1)NO
CHEMBL559844,44.99999999999999,1,CNC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2
CHEMBL559845,2.0,1,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2
CHEMBL5598550,8970.0,1,N#CC1(CNc2cccc(-c3cc(Nc4cnn(CCCCCCC(=O)NO)c4)ncc3Cl)n2)CCOCC1
CHEMBL560102,46.99999999999999,1,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(OC4CCN(C)CC4)c3)nc1-2
CHEMBL560301,59.000000000000014,1,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N(C)C)cc3)nc1-2
CHEMBL560817,2.0,1,CN1CCN(c2ccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CC4)cc2)CC1
CHEMBL560818,24.000000000000004,1,Cn1nc(C(N)=O)c2c1-c1nc(Nc3ccccc3)ncc1CC2(C)C
CHEMBL560839,248.00000000000009,1,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(N4CCOCC4)c3)nc1-2
CHEMBL561179,329.99999999999994,1,Nc1ccc(-c2nn3c(COc4ccc(Cl)cc4)nnc3s2)cc1
CHEMBL561440,34.99999999999999,1,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(CN(C)C)cc3)nc1-2
CHEMBL561985,16000.000000000002,1,Cc1nnc2sc(SCc3ccccc3)nn12
CHEMBL562030,1053.0,1,Cn1nc(C(=O)NCc2ccccc2)c2c1-c1nc(Nc3ccccc3)ncc1CC2
CHEMBL562104,18.999999999999996,1,CNC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccccc3)nc1-2
CHEMBL563028,3899.9999999999977,1,Cn1nc(C(=O)NC2CCCC2)c2c1-c1nc(Nc3ccccc3)ncc1CC2
CHEMBL563150,574.0000000000002,1,Cn1nc(C(=O)Nc2ccccc2)c2c1-c1nc(Nc3ccccc3)ncc1CC2
CHEMBL5633539,689.4000000000001,1,NC(=O)c1cccc2[nH]c(NC(=O)c3cccc(C(=O)N4CCC(Nc5ncc(I)cn5)CC4)c3)nc12
CHEMBL563366,220.00000000000009,1,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(N(C)C)c3)nc1-2
CHEMBL563641,17.0,1,CN1CCN(c2ccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)C(C)(C)C4)cc2)CC1
CHEMBL563674,23999.999999999985,1,S=c1[nH]c(=S)c2c(Cc3nn4c(Cc5ccccc5)nnc4s3)n[nH]c2[nH]1
CHEMBL563733,36999.99999999997,1,S=c1[nH]c(=S)c2c(Cc3nn4c(COc5ccc(Cl)cc5)nnc4s3)n[nH]c2[nH]1
CHEMBL5639131,1069.9999999999998,1,Cc1nn2c(-c3ccc(Cl)cc3)ccnc2c1/C(N)=N/O
CHEMBL5639303,710.0000000000002,1,COc1ccc(-c2ccnc3c(-c4noc(C)n4)c(C)nn23)cc1
CHEMBL5641843,589.9999999999998,1,Cc1nn2c(-c3ccc(Br)cc3)ccnc2c1/C(N)=N/O
CHEMBL564470,59.000000000000014,1,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(CN4CCN(C)CC4)c3)nc1-2
CHEMBL5647234,1729.9999999999995,1,Cc1nn2c(-c3ccccc3)ccnc2c1/C(N)=N/O
CHEMBL5647522,1290.0,1,Cc1nc(-c2c(C)nn3c(-c4ccccc4)ccnc23)no1
CHEMBL564829,127.80845042484472,2,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2
CHEMBL564884,31.0,1,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(N4CCN(C)CC4)c3)nc1-2
CHEMBL565137,29.000000000000004,1,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(OC4CCN(C)CC4)cc3)nc1-2
CHEMBL565160,159.99999999999994,1,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(CN4CCOCC4)c3)nc1-2
CHEMBL565211,137.00000000000003,1,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCOCC4)cc3)nc1-2
CHEMBL569720,410.00000000000017,1,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)c(C#N)nc2C)n[nH]1
CHEMBL570002,49.99999999999999,1,Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1
CHEMBL570313,15000.000000000004,1,NNc1nn2c(COc3ccc(Cl)cc3)nnc2s1
CHEMBL57256,33.0,1,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2
CHEMBL573108,1500.0,1,CC(C)(C(N)=O)C(=O)NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br
CHEMBL57325,5699.999999999998,1,O=C1Nc2cc(-c3ccccc3)ccc2/C1=C/c1[nH]cc2c1CCNC2=O
CHEMBL573578,380.78865529319535,2,CC(C)(C)n1nc(Cc2cccc3ccccc23)c2c(N)ncnc21
CHEMBL57446,270.00000000000006,1,Cc1cccc2c1/C(=C/c1[nH]cc3c1CCOC3=O)C(=O)N2
CHEMBL574737,30.000000000000004,1,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O
CHEMBL5748748,17.600000000000005,1,CC1(C)CCc2nc3c(F)cc(-c4nc(Nc5ccc6c(n5)CCN(C(=O)CO)C6)ncc4F)cc3n21
CHEMBL5751375,108.99999999999997,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1CC1CC1
CHEMBL5751847,27.0,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(N)=NO)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5754925,370.99999999999994,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H](O)CN(C)C)C5)ncc3F)cc2n1C1CC1
CHEMBL5755607,57.985926034232484,3,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN=C(N)N)C5)ncc3F)cc2n1C(C)C
CHEMBL5757213,1490.0000000000005,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCCN(C)C)C5)ncc3F)cc2n1C1CC1
CHEMBL5757792,313.9999999999999,1,C=C(CCN(C)C)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1
CHEMBL5758951,18.499999999999996,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCC(B(O)O)CC4)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5759958,193.0,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CCCC1
CHEMBL5760424,110.00000000000004,1,C#CN1CCC(N2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)ccc3C2)C1
CHEMBL576257,30.000000000000004,1,Cc1cc(Nc2cnc(C#N)c(N[C@@H](C)c3ccc(F)cn3)n2)n[nH]1
CHEMBL5762588,566.9999999999998,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(C)(C)N)C5)ncc3F)cc2n1C1CC1
CHEMBL5763252,174.0,1,CN1CCC(OCc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)CC1
CHEMBL5763679,31.1,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN4CCOCC4)C5)ncc3F)cc2n1C(C)C
CHEMBL57639,530.0,1,O=C1Nc2ccc(Br)cc2/C1=C/c1[nH]cc2c1CCNC2=O
CHEMBL5765752,293.99999999999994,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCN(C)C)C5)ncc3F)cc2n1C1CCC1
CHEMBL5765852,24.7,1,CCN1CCC(COc2ccc(Nc3cc(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)c(F)cn3)nc2)CC1
CHEMBL5772567,59.300000000000004,1,CCOP(=O)(CCN(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)(C)C)c5c4)n3)ccc2C1)OCC
CHEMBL5774332,10.299999999999999,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H]4CN(C)CCO4)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5774473,110.00000000000004,1,C#CCN1CCC(N2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)ccc3C2)C1
CHEMBL5774515,346.00000000000017,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)OCCN(C)C)C5)ncc3F)cc2n1C1CC1
CHEMBL5774696,206.99999999999994,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H](C)N)C5)ncc3F)cc2n1C1CC1
CHEMBL5775091,23.600000000000005,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCS(C)(=O)=NC#N)C5)ncc3F)cc2n1C(C)C
CHEMBL5775776,32.0,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CC=C(B(O)O)CC4)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5775801,146.0,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CCCCC1
CHEMBL5775992,151.0,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)C(C)(C)N(C)C)C5)ncc3F)cc2n1C(C)C
CHEMBL5781074,72.10000000000001,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CCC1
CHEMBL578201,460.0000000000001,1,Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cn3)c(C#N)nc2C)n[nH]1
CHEMBL5784667,57.900000000000006,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)C(C)N(C)C)C5)ncc3F)cc2n1C(C)C
CHEMBL5786556,65.50000000000003,1,CN(C)[C@H]1CCN(c2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)C1
CHEMBL5787921,660.9999999999998,1,CN[C@H](C)C(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1
CHEMBL5789562,93.69999999999996,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@H]4CCCN4C)C5)ncc3F)cc2n1C1CC1
CHEMBL5791509,20.4,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CC4CC(O)C4)C5)ncc3F)cc2n1C1CC1
CHEMBL5794081,8.43,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCC(N)NO)C5)ncc3F)cc2n1C(C)C
CHEMBL5799961,50.29999999999999,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(C)CN(C)C)C5)ncc3F)cc2n1C(C)(C)C
CHEMBL5800538,7.34,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)O)C5)ncc3F)cc2n1C(C)C
CHEMBL5802135,93.50000000000001,1,C=CC(=O)NC1CCN(C(=O)C2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)CC1
CHEMBL5805137,60.39999999999999,1,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(F)(F)F)C5)ncc3F)cc2n1C(C)C
